Periodo_numero,Código institución_numero,Nombre institución_numero,Tipo institución I_numero,Tipo institución II_numero,Tipo institución III_numero,Total Mujeres_numero,Total Hombres_numero,Total General_numero,Promedio Edad Mujeres,Promedio Edad Hombres,Promedio Edad por institución,Menos de 35_numero,Entre 35 y 44_numero,Entre 45 y 54_numero,Entre 55 64,Entre 65 y mas_numero,Sin información_numero,N° acádemicos por rango de edad - Mujeres,Menos de 35_numero,Entre 35 y 44_numero,Entre 45 y 54_numero,Entre 55 y 64_numero,Entre 65 y más,Sin información_numero,N° académicos por rango de edad - Hombres,En 1 institución_numero,En 2 instituciones_numero,En 3 o más instituciones,Doctor_numero,Magister_numero,Especialidad médica u odontológica,Título Profesional_numero,Licenciatura_numero,Técnico de Nivel Superior_numero,Técnico de Nivel Medio_numero,Licencia de Enseñanza Media_numero,Sin Título ni grado académico,Sin información_numero,N° de académicos por nivel de formación,Región de Arica y Parinacota_numero,Región de Tarapacá,Región de Antofagasta_numero,Región de Atacáma,Región de Coquimbo_numero,Región de Valparaíso_numero,Región Metropolitana_numero,Región de O'Higgins_numero,Región del Maule_numero,Región del Ñuble_numero,Región del Bíobío,Región de la Araucanía_numero,Región de los Ríos_numero,Región de los Lagos_numero,Región de Aysén_numero,Región de Magallanes y la Antártica,Sin información_numero,Chileno_numero,Extranjero_numero,Promedio general de la institución,Promedio de la institución Mujeres ,Promedio de la institución Hombres,Menos de 11_numero,Entre 11 y menos de 23_numero,Entre 23 y menos de 39_numero,Entre 39 y más_numero,Sin información_numero,anho_numero,id,Periodo_jce,Código institución_jce,Nombre institución_jce,Tipo institución I_jce,Tipo institución II_jce,Tipo institución III_jce,Total Mujeres_jce,Total Hombres_jce,Total General_jce,Promedio de Edad Mujer,Promedio de Edad Hombre,Promedio de Edad por Institución,Menos de 35_jce,Entre 35 y 44_jce,Entre 45 y 54_jce,Entre 55 y 64_jce,Entre 65 y mas_jce,Sin información_jce,N° JCE por rango edad mujer,Menos de 35_jce,Entre 35 y 44_jce,Entre 45 y 54_jce,Entre 55 y 64_jce,Entre 65 y mas_jce,Sin información_jce,N° JCE por rango edad hombre,En 1 institución_jce,En 2 instituciones_jce,En 3 o mas instituciones,Doctor_jce,Magister_jce,Esp. Med./Odontológica,Título Profesional_jce,Licenciatura_jce,Técnico de Nivel Superior_jce,Técnico de Nivel Medio_jce,Licencia de Enseñanza Media_jce,Sin Título ni Grado,Sin información_jce,N° de JCE por nivel de formación,Región de Arica y Parinacota_jce,Región  de Tarapacá,Región de Antofagasta_jce,Región de Atacama,Región de Coquimbo_jce,Región de Valparaíso_jce,Región Metropolitana_jce,Región de O'Higgins_jce,Región del Maule_jce,Región del Ñuble_jce,Región del Biobío,Región de la Araucanía_jce,Región de los Ríos_jce,Región de los Lagos_jce,Región de Aysén_jce,Región de Magallanes y la Artártica,Sin información_jce,Chileno_jce,Extranjero_jce,Menos de 11_jce,Entre 11 y menos de 23_jce,Entre 23 y menos de 39_jce,Entre 39 y más_jce,anho_jce,Año,Corr,RK,Institution,int_rec,universidad,cod_inst,*Level*,*Sector*,*Country*,*World Region*,*Region*,*Output*,*Excellence with Leadership*,*Normalized Impact*,*Normalized Impact Leadership*,*Scientific Talent Pool*,*Scientific Leadership*,*International Collaboration*,*High Quality Publications*,*Excellence*,*Innovative Knowledge*,*Technological Impact*,*Patents*,*Open Access*,*Not Own Journals*,*Own Journals*,*PlumX*,*Mendeley*
PAC_2020,31,UNIVERSIDAD AUTONOMA DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,1154,1226,2380,42,45,43,280,506,215,108,45,,1154,248,449,266,161,102,,,1648,544,188,378,1464,129,404,4,1,,,,,2380,,,,,,,1203,,508,,,669,,,,,,2221,159,"22,2","23,5","21,0",796,687,235,662,,2020,2020-31,PAC_2020,31,UNIVERSIDAD AUTONOMA DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,"615,2","585,2","1.200,4","42,0","44,2","43,1","136,7","287,6","117,8","55,4","17,7",,"615,2","120,9","221,9","130,1","69,9","42,4",,,"928,5","198,5","73,4","273,8","700,8","38,5","185,5","0,8","1,0",,,,,"1.200,4",,,,,,,"571,6",,"288,8",,,"339,9",,,,,,"1.107,4","93,0","100,9","268,6","151,8","679,1",2020,2020,219,219,"
Universidad Autonoma de Chile",Universidad Autonoma de Chile,1,31,0,Higher educ.,CHL,Latin America,La Araucanía,2080,63,"0,95","0,77",630,813,1468,905,239,37,"1,9",0,"52,84",2080,0,884,2011
PAC_2020,34,UNIVERSIDAD DE LOS ANDES,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,588,644,1232,44,45,45,120,223,131,88,26,,588,117,225,164,88,50,,,1048,151,33,263,415,233,292,22,5,,1,,1,1232,,,,,,,1232,,,,,,,,,,,1156,76,"17,8","18,1","17,5",604,157,262,209,,2020,2020-34,PAC_2020,34,UNIVERSIDAD DE LOS ANDES,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"242,4","256,2","498,6","45,2","45,9","45,5","34,2","94,9","62,5","39,6","11,3",,"242,4","32,2","95,7","75,6","35,6","17,0",,,"464,1","29,1","5,3","178,1","148,9","82,3","81,5","6,4","1,2",,"0,1",,"0,1","498,6",,,,,,,"498,6",,,,,,,,,,,"451,6","47,0","60,0","54,6","178,4","205,6",2020,2020,375,375,"
Universidad de los Andes",Universidad de los Andes,1,34,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,1210,60,1,"0,71",856,652,566,472,141,40,"3,79",16,"58,02",1210,0,380,1112
PAC_2020,38,UNIVERSIDAD ADVENTISTA DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,136,146,282,41,44,42,46,43,28,16,3,,136,37,51,28,15,15,,,229,38,15,29,149,,39,65,,,,,,282,,,,,,,,,,282,,,,,,,,263,19,"25,6","26,9","24,3",88,50,27,117,,2020,2020-38,PAC_2020,38,UNIVERSIDAD ADVENTISTA DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,"83,1","80,7","163,8","41,3","44,5","42,9","25,6","28,8","15,2","12,3","1,2",,"83,1","19,2","24,5","18,4","11,6","7,0",,,"141,9","16,9","5,0","15,0","90,5",,"19,8","38,5",,,,,,"163,8",,,,,,,,,,"163,8",,,,,,,,"151,1","12,6","11,4","18,3","17,3","116,8",2020,2020,2557,2557,"
Universidad Adventista de Chile",Universidad Adventista de Chile,1,38,0,Higher educ.,CHL,Latin America,Biobío,48,2,"0,52","1,67",26,6,21,6,2,2,"4,44",0,"66,67",48,0,8,46
PAC_2020,39,UNIVERSIDAD SAN SEBASTIAN,Universidades,Universidades Privadas,Universidades Privadas,2758,2459,5217,40,43,41,995,1014,467,213,69,,2758,653,852,545,267,142,,,3998,930,289,328,1889,679,1712,571,11,,,,27,5217,,,,,,,2369,,,,1571,,450,827,,,,5016,201,"16,2","18,0","14,3",2810,989,641,777,,2020,2020-39,PAC_2020,39,UNIVERSIDAD SAN SEBASTIAN,Universidades,Universidades Privadas,Universidades Privadas,"1.126,0","800,7","1.926,7","40,4","43,6","41,7","370,5","423,5","209,6","89,4","33,0",,"1.126,0","200,4","279,7","171,9","94,0","54,6",,,"1.598,2","259,9","68,5","180,3","725,8","176,7","626,1","210,1","4,0",,,,"3,7","1.926,7",,,,,,,"793,1",,,,"631,9",,"179,8","321,9",,,,"1.851,4","75,3","323,5","356,4","421,2","825,6",2020,2020,432,432,"
Universidad San Sebastian",Universidad San Sebastian,1,39,0,Higher educ.,CHL,Latin America,Biobío,1027,21,"0,68","0,56",597,421,522,304,67,19,"1,93",3,"58,03",1027,0,362,975
PAC_2020,42,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,Universidades,Universidades Privadas,Universidades Privadas,371,404,775,44,45,45,78,124,97,58,14,,371,84,130,91,70,29,,,471,222,82,94,370,,265,30,,,,,16,775,,,,,,,775,,,,,,,,,,,753,22,"17,7","17,7","17,7",342,245,62,126,,2020,2020-42,PAC_2020,42,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,Universidades,Universidades Privadas,Universidades Privadas,"149,6","162,3","311,9","45,4","46,4","45,9","24,1","53,3","37,4","28,8","6,0",,"149,6","27,8","52,8","37,7","31,8","12,1",,,"202,6","85,6","23,7","61,2","140,1",,"92,6","11,1",,,,,"6,8","311,9",,,,,,,"311,9",,,,,,,,,,,"299,3","12,6","51,3","96,3","38,4","125,8",2020,2020,2063,2063,"
Universidad Catolica Cardenal Raul Silva Henriquez",Universidad Catolica Cardenal Raul Silva Henriquez,1,42,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,81,4,"0,69","0,57",54,48,21,17,4,0,0,0,"67,9",72,1,8,65
PAC_2020,45,UNIVERSIDAD DEL DESARROLLO,Universidades,Universidades Privadas,Universidades Privadas,1109,1231,2340,43,46,45,251,427,273,123,35,,1109,169,461,356,153,92,,,1829,389,122,284,957,633,441,18,7,,,,,2340,,,,,,,1919,,,,421,,,,,,,2218,122,"18,8","20,4","17,5",720,859,369,392,,2020,2020-45,PAC_2020,45,UNIVERSIDAD DEL DESARROLLO,Universidades,Universidades Privadas,Universidades Privadas,"513,4","489,0","1.002,4","43,1","46,1","44,6","108,9","194,8","139,1","54,5","16,1",,"513,4","65,9","177,0","153,9","56,3","35,8",,,"865,3","112,5","24,5","157,3","355,3","249,2","228,8","8,5","3,2",,,,,"1.002,4",,,,,,,"837,8",,,,"164,5",,,,,,,"942,9","59,5","84,2","256,8","245,2","416,3",2020,2020,338,338,"
Universidad del Desarrollo",Universidad del Desarrollo,1,45,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,1373,53,"1,51","0,82",1004,658,713,634,187,42,"3,4",7,"61,69",1373,0,643,1324
PAC_2020,50,UNIVERSIDAD BERNARDO O'HIGGINS,Universidades,Universidades Privadas,Universidades Privadas,285,318,603,41,45,43,86,113,55,21,10,,285,67,100,73,59,19,,,398,155,50,137,355,,7,100,4,,,,,603,,,,,,,596,7,,,,,,,,,,565,38,"24,3","27,8","21,2",219,99,88,197,,2020,2020-50,PAC_2020,50,UNIVERSIDAD BERNARDO O'HIGGINS,Universidades,Universidades Privadas,Universidades Privadas,"179,9","153,1","333,0","40,9","43,2","42,0","47,0","81,4","36,8","10,2","4,5",,"179,9","37,4","57,3","30,8","23,5","4,3",,,"243,9","71,1","18,0","100,0","184,4",,"3,1","45,2","0,4",,,,,"333,0",,,,,,,"327,2","5,8",,,,,,,,,,"308,3","24,7","27,7","33,6","56,8","214,9",2020,2020,821,821,"
Universidad Bernardo O'Higgins",Universidad Bernardo O'Higgins,1,50,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,469,14,"0,71","0,54",220,244,221,167,36,14,"3,31",0,"59,06",469,0,159,456
PAC_2020,69,UNIVERSIDAD ALBERTO HURTADO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,444,505,949,42,44,43,98,191,109,37,9,,444,96,190,131,59,29,,,614,246,89,299,447,,119,84,,,,,,949,,,,,,,949,,,,,,,,,,,893,56,"13,2","13,5","12,9",638,101,14,196,,2020,2020-69,PAC_2020,69,UNIVERSIDAD ALBERTO HURTADO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"136,5","147,8","284,2","43,7","46,4","45,1","17,7","57,5","47,9","10,4","2,9",,"136,5","14,0","54,9","45,7","25,3","8,0",,,"209,7","63,5","11,1","159,1","99,3",,"15,7","10,1",,,,,,"284,2",,,,,,,"284,2",,,,,,,,,,,"259,8","24,5","57,8","39,0","9,3","178,2",2020,2020,674,674,"
Universidad Alberto Hurtado",Universidad Alberto Hurtado,1,69,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,600,29,"0,75","0,63",366,423,192,144,51,0,0,0,"62,5",597,1,144,512
PAC_2020,70,UNIVERSIDAD DE CHILE,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,1480,2404,3884,48,53,51,173,485,390,240,192,,1480,161,644,591,479,529,,,3442,369,73,1484,722,596,986,96,,,,,,3884,,,,,,,3884,,,,,,,,,,,3707,177,"26,8","27,8","26,3",562,1524,191,1607,,2020,2020-70,PAC_2020,70,UNIVERSIDAD DE CHILE,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"933,6","1.434,2","2.367,9","49,3","51,9","50,9","81,0","293,5","272,8","163,1","123,2",,"933,6","77,1","405,8","387,9","288,3","275,2",,,"2.185,5","156,9","25,5","1.265,8","418,8","184,8","431,1","67,4",,,,,,"2.367,9",,,,,,,"2.367,9",,,,,,,,,,,"2.234,6","133,3","61,2","546,8","137,0","1.622,9",2020,2020,24,24,"
Universidad de Chile ",Universidad de Chile,1,70,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,15389,896,"1,2","0,91",11262,8543,8686,7751,2229,372,"2,6",91,"56,53",15196,13,5544,14406
PAC_2020,71,UNIVERSIDAD DE SANTIAGO DE CHILE,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,966,1820,2786,46,49,48,196,316,205,178,71,,966,344,478,338,366,294,,,2163,489,134,634,686,184,1141,133,6,,2,,,2786,,,,,,,2786,,,,,,,,,,,2657,129,"17,7","17,2","18,0",1096,1032,43,615,,2020,2020-71,PAC_2020,71,UNIVERSIDAD DE SANTIAGO DE CHILE,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"377,1","745,3","1.122,4","48,2","51,1","50,2","40,1","126,1","86,6","88,6","35,8",,"377,1","83,2","197,1","148,7","174,6","141,6",,,"935,6","149,8","37,0","457,1","253,1","50,5","328,7","31,5","1,1",,"0,5",,,"1.122,4",,,,,,,"1.122,4",,,,,,,,,,,"1.051,2","71,2","139,2","336,6","30,7","616,0",2020,2020,132,132,"
Universidad de Santiago de Chile",Universidad de Santiago de Chile,1,71,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,3484,146,"0,84","0,73",2173,1987,1776,1489,322,92,"2,88",127,"49,71",3484,0,964,3260
PAC_2020,72,UNIVERSIDAD DE VALPARAISO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,738,1058,1796,45,48,47,127,265,193,122,31,,738,142,316,271,215,114,,,1447,271,78,376,663,239,477,25,4,,,,12,1796,,,,,,1709,87,,,,,,,,,,,1716,80,"21,9","22,8","21,2",577,564,90,565,,2020,2020-72,PAC_2020,72,UNIVERSIDAD DE VALPARAISO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"383,1","510,2","893,3","46,2","49,3","48,0","43,6","134,4","118,9","73,5","12,6",,"383,1","41,5","157,2","143,3","115,2","52,9",,,"761,1","105,6","26,6","309,6","354,4","67,2","152,5","6,6","1,1",,,,"1,9","893,3",,,,,,"858,1","35,1",,,,,,,,,,,"839,3","54,0","64,5","200,3","64,2","564,2",2020,2020,200,200,"
Universidad de Valparaiso",Universidad de Valparaiso,1,72,0,Higher educ.,CHL,Latin America,Valparaíso,2280,52,1,"0,56",1396,1057,1394,1136,269,33,"1,53",10,"67,41",2257,1,890,2135
PAC_2020,73,UNIVERSIDAD DE ANTOFAGASTA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,201,292,493,48,52,51,19,64,58,46,14,,201,26,70,56,78,62,,,461,29,3,158,139,23,168,5,,,,,,493,,,493,,,,,,,,,,,,,,,465,28,"35,3","35,0","35,5",36,118,11,328,,2020,2020-73,PAC_2020,73,UNIVERSIDAD DE ANTOFAGASTA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"159,9","235,7","395,6","48,0","53,4","51,2","15,3","49,9","46,1","40,0","8,6",,"159,9","16,5","56,2","41,6","64,8","56,5",,,"374,3","20,0","1,3","155,0","121,1","13,6","102,3","3,6",,,,,,"395,6",,,"395,6",,,,,,,,,,,,,,,"367,6","28,0","3,6","56,0","8,0","328,0",2020,2020,430,430,"
Universidad de Antofagasta",Universidad de Antofagasta,1,73,0,Higher educ.,CHL,Latin America,Antofagasta,1030,51,"1,59","0,84",502,468,680,556,175,23,"2,26",18,"62,62",1030,0,402,984
PAC_2020,74,UNIVERSIDAD DE LA SERENA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,180,359,539,46,49,48,34,47,56,38,5,,180,45,94,102,68,50,,,449,65,25,121,112,4,265,37,,,,,,539,,,,,539,,,,,,,,,,,,,519,20,"24,5","22,7","25,4",141,168,33,197,,2020,2020-74,PAC_2020,74,UNIVERSIDAD DE LA SERENA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"92,8","207,3","300,1","49,0","51,6","50,8","9,1","22,6","29,6","27,0","4,5",,"92,8","15,1","47,7","62,1","46,0","36,3",,,"271,0","21,5","7,6","112,1","73,2","1,5","97,7","15,6",,,,,,"300,1",,,,,"300,1",,,,,,,,,,,,,"283,8","16,3","14,0","65,0","23,4","197,8",2020,2020,542,542,"
Universidad de La Serena",Universidad de La Serena,1,74,0,Higher educ.,CHL,Latin America,Coquimbo,792,22,"1,49","0,78",399,335,482,449,132,8,"1,04",2,"64,52",792,0,312,769
PAC_2020,75,UNIVERSIDAD DEL BIO-BIO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,183,401,584,50,52,52,12,39,70,47,15,,183,25,86,111,110,69,,,513,58,13,271,233,,76,3,1,,,,,584,,,,,,,,,,236,348,,,,,,,551,33,"37,4","37,0","37,6",71,45,7,461,,2020,2020-75,PAC_2020,75,UNIVERSIDAD DEL BIO-BIO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"154,1","342,2","496,3","51,0","52,1","51,7","7,5","33,1","59,0","42,0","12,5",,"154,1","19,3","74,3","102,5","93,2","53,0",,,"446,0","42,0","8,3","268,7","187,2",,"38,0","2,2","0,2",,,,,"496,3",,,,,,,,,,"217,3","279,0",,,,,,,"464,3","32,0","8,9","18,1","4,8","464,5",2020,2020,350,350,"
Universidad del Bio-Bio",Universidad del Bio-Bio,1,75,0,Higher educ.,CHL,Latin America,Biobío,1313,45,"0,73","0,6",820,715,684,452,111,18,"1,43",28,"54,68",1305,1,282,1198
PAC_2020,76,UNIVERSIDAD DE LA FRONTERA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,375,534,909,47,50,49,65,101,102,84,23,,375,62,147,127,108,90,,,831,66,12,318,201,166,221,1,2,,,,,909,,,,,,,,,,,,909,,,,,,874,35,"24,4","23,9","24,7",260,266,21,362,,2020,2020-76,PAC_2020,76,UNIVERSIDAD DE LA FRONTERA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"203,8","299,3","503,2","49,5","51,3","50,6","21,6","50,2","58,4","58,2","15,5",,"203,8","24,6","76,8","74,5","73,1","50,3",,,"472,8","27,1","3,2","269,8","103,6","42,5","86,9","0,1","0,2",,,,,"503,2",,,,,,,,,,,,"503,2",,,,,,"472,2","31,0","32,5","94,1","14,6","362,0",2020,2020,183,183,"
Universidad de la Frontera",Universidad de la Frontera,1,76,0,Higher educ.,CHL,Latin America,La Araucanía,2525,99,"1,1","0,68",1541,1489,1364,885,272,68,"2,88",17,"59,56",2255,1,767,2420
PAC_2020,77,UNIVERSIDAD DE MAGALLANES,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,293,326,619,43,48,46,81,95,58,52,7,,293,55,96,68,64,43,,,593,17,9,100,79,14,383,25,12,,,,6,619,,,,,,,,,,,,,,,1,618,,588,31,"19,6","19,2","20,0",333,61,15,210,,2020,2020-77,PAC_2020,77,UNIVERSIDAD DE MAGALLANES,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"127,8","148,2","276,0","46,5","52,1","49,5","18,4","42,2","34,2","29,7","3,3",,"127,8","10,2","40,2","34,6","35,5","27,9",,,"271,0","3,1","1,8","92,5","66,7","0,8","105,8","7,1","1,7",,,,"1,4","276,0",,,,,,,,,,,,,,,"1,0","275,0",,"259,2","16,8","32,0","22,7","9,7","211,5",2020,2020,714,714,"
Universidad de Magallanes",Universidad de Magallanes,1,77,0,Higher educ.,CHL,Latin America,Magallanes y Antártica Chilena,559,20,"1,05","0,73",285,252,421,298,70,12,"2,21",0,"58,32",522,1,237,544
PAC_2020,78,UNIVERSIDAD DE TALCA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,342,570,912,44,46,45,71,130,72,54,15,,342,83,208,151,87,41,,,784,99,29,325,472,78,37,,,,,,,912,,,,,,,53,9,850,,,,,,,,,828,84,"29,6","29,7","29,5",222,133,72,485,,2020,2020-78,PAC_2020,78,UNIVERSIDAD DE TALCA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"230,5","382,2","612,7","44,3","46,3","45,5","41,7","90,5","51,8","36,7","9,8",,"230,5","51,0","145,5","94,9","63,6","27,1",,,"573,3","33,7","5,8","291,2","269,9","26,3","25,4",,,,,,,"612,7",,,,,,,"19,3","4,6","588,9",,,,,,,,,"541,9","70,8","24,8","51,2","52,0","484,8",2020,2020,223,223,"
Universidad de Talca ",Universidad de Talca,1,78,0,Higher educ.,CHL,Latin America,Maule,2053,105,1,"0,84",1010,1224,1087,848,227,56,"2,97",21,"53,77",1978,4,565,1943
PAC_2020,79,UNIVERSIDAD DE ATACAMA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,159,237,396,42,47,45,31,70,37,15,6,,159,36,84,52,41,24,,,385,9,2,104,110,,182,,,,,,,396,,,,396,,,,,,,,,,,,,,366,30,"42,5","42,9","42,2",2,18,1,375,,2020,2020-79,PAC_2020,79,UNIVERSIDAD DE ATACAMA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"155,0","227,1","382,1","42,2","46,8","44,9","30,5","68,0","37,0","15,0","4,5",,"155,0","32,5","82,4","50,5","38,4","23,3",,,"372,7","7,4","2,0","103,1","108,5",,"170,5",,,,,,,"382,1",,,,"382,1",,,,,,,,,,,,,,"352,1","30,0","0,3","6,3","0,5","375,0",2020,2020,919,919,"
Universidad de Atacama",Universidad de Atacama,1,79,0,Higher educ.,CHL,Latin America,Atacama,397,5,"0,79","0,45",206,193,265,151,27,10,"2,61",0,"57,18",397,0,107,376
PAC_2020,80,UNIVERSIDAD DE TARAPACA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,183,262,445,49,52,51,20,53,52,37,21,,183,21,66,57,73,45,,,421,21,3,151,212,10,70,2,,,,,,445,394,51,,,,,,,,,,,,,,,,421,24,"33,1","32,9","33,2",79,61,18,287,,2020,2020-80,PAC_2020,80,UNIVERSIDAD DE TARAPACA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"136,9","197,9","334,8","50,9","53,3","52,3","11,8","33,4","41,5","31,1","19,0",,"136,9","8,9","44,8","44,0","61,7","38,5",,,"327,9","6,5","0,4","140,7","153,2","3,2","35,6","2,0",,,,,,"334,8","291,5","43,2",,,,,,,,,,,,,,,,"316,9","17,8","10,7","25,4","11,6","287,0",2020,2020,360,360,"
Universidad de Tarapaca",Universidad de Tarapaca,1,80,0,Higher educ.,CHL,Latin America,Arica y Parinacota,1278,46,"0,82","0,56",639,736,739,455,132,17,"1,42",0,"57,36",1119,4,313,1160
PAC_2020,81,UNIVERSIDAD ARTURO PRAT,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,293,507,800,44,47,46,65,95,76,50,7,,293,97,134,116,119,41,,,701,69,30,107,280,5,383,10,15,,,,,800,52,507,56,,,,66,,,,,119,,,,,,781,19,"24,8","25,8","24,2",274,167,53,306,,2020,2020-81,PAC_2020,81,UNIVERSIDAD ARTURO PRAT,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"172,0","278,9","450,9","45,2","48,8","47,4","31,9","50,8","46,9","39,2","3,3",,"172,0","44,2","66,3","64,1","78,0","26,2",,,"417,1","24,3","9,5","99,2","193,6","1,9","151,3","1,8","3,1",,,,,"450,9","18,6","326,0","29,1",,,,"30,9",,,,,"46,2",,,,,,"440,0","10,9","33,3","62,8","34,0","320,7",2020,2020,932,932,"
Universidad Arturo Prat ",Universidad Arturo Prat,1,81,0,Higher educ.,CHL,Latin America,Tarapacá,390,12,"0,73","0,61",263,221,188,150,32,6,"1,62",0,"59,49",390,0,94,357
PAC_2020,82,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,241,267,508,48,48,48,37,71,56,57,20,,241,37,88,55,57,30,,,357,118,33,123,238,,116,30,,,1,,,508,,,,,,,508,,,,,,,,,,,505,3,"25,0","24,1","25,7",143,154,16,195,,2020,2020-82,PAC_2020,82,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"131,9","156,2","288,1","51,6","50,9","51,2","9,8","30,3","35,2","41,3","15,4",,"131,9","11,5","47,4","33,1","43,7","20,7",,,"219,0","56,8","12,3","91,7","133,1",,"48,4","14,7",,,"0,1",,,"288,1",,,,,,,"288,1",,,,,,,,,,,"287,6","0,5","18,8","62,7","11,6","195,2",2020,2020,1331,1331,"
Universidad Metropolitana de Ciencias de la Educacion",Universidad Metropolitana de Ciencias de la Educacion,1,82,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,209,3,"0,63","0,5",124,104,79,54,12,7,"3,74",0,"51,67",209,0,58,183
PAC_2020,83,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,250,303,553,48,52,51,33,65,78,42,32,,250,21,71,73,72,66,,,405,126,22,166,239,2,139,6,1,,,,,553,,,,,,553,,,,,,,,,,,,542,11,"30,5","30,5","30,5",35,213,32,273,,2020,2020-83,PAC_2020,83,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"173,5","209,8","383,3","49,6","53,7","51,8","17,6","41,4","58,6","30,1","25,7",,"173,5","8,9","48,7","46,6","53,8","51,8",,,"300,1","72,7","10,5","138,4","169,5","0,4","69,6","5,0","0,3",,,,,"383,3",,,,,,"383,3",,,,,,,,,,,,"373,8","9,5","5,3","82,1","23,0","272,9",2020,2020,680,680,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,1,83,0,Higher educ.,CHL,Latin America,Valparaíso,596,10,"0,68","0,47",273,298,229,133,41,2,"0,4",0,"54,53",596,0,156,536
PAC_2020,84,UNIVERSIDAD DE LOS LAGOS,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,347,455,802,43,47,45,80,125,89,46,7,,347,75,138,115,95,32,,,681,88,33,140,277,,350,13,15,5,1,,1,802,,,,,,,54,,,,,,,748,,,,773,29,"24,4","24,9","24,0",320,97,37,348,,2020,2020-84,PAC_2020,84,UNIVERSIDAD DE LOS LAGOS,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"196,5","248,3","444,8","44,6","48,1","46,6","29,3","78,7","54,0","30,9","3,7",,"196,5","27,2","76,7","67,7","58,3","18,3",,,"401,0","34,4","9,4","127,8","200,2",,"105,5","6,7","3,0","1,4","0,1",,"0,1","444,8",,,,,,,"15,5",,,,,,,"429,2",,,,"424,5","20,2","35,1","34,9","25,9","348,9",2020,2020,655,655,"
Universidad de Los Lagos",Universidad de Los Lagos,1,84,0,Higher educ.,CHL,Latin America,Los Lagos,626,17,1,"0,73",325,304,319,204,72,7,"1,2",3,"53,19",619,1,201,577
